Frame,Acquisition Time,Acquisition Time MDT,Cluster Count,Energy(Kev),Dose rate (uSv),SMALL_BLOB,HEAVY_TRACK,HEAVY_BLOB,MEDIUM_BLOB,STRAIGHT_TRACK,LIGHT_TRACK,Altitude,Dose
4228,10:46:15 AM,3:46:15 PM,10,2356.31,0.02,5,0,0,0,1,4,104769.9,1.472241877
4229,10:46:21 AM,3:46:21 PM,6,1383.52,0.01,2,0,0,0,2,2,104769.9,0.864435224
4230,10:46:27 AM,3:46:27 PM,9,4048.10,0.04,1,2,0,0,4,2,104769.9,2.529283121
4231,10:46:34 AM,3:46:34 PM,10,12397.56,0.13,5,1,0,0,4,0,104769.9,7.746093251
4232,10:46:40 AM,3:46:40 PM,12,5971.33,0.06,3,2,0,0,2,5,104769.9,3.730930246
4233,10:46:46 AM,3:46:46 PM,5,2951.15,0.03,0,1,0,0,2,2,104769.9,1.843900458
4234,10:46:52 AM,3:46:52 PM,7,1293.61,0.01,4,0,0,0,0,3,104769.9,0.808259896
4235,10:46:59 AM,3:46:59 PM,11,3571.19,0.04,6,1,0,0,1,3,104769.9,2.231309222
4236,10:47:05 AM,3:47:05 PM,10,1517.14,0.02,6,0,0,0,2,2,104769.9,0.947923089
4237,10:47:11 AM,3:47:11 PM,14,10017.32,0.10,5,1,0,0,1,7,104769.9,6.258899777
4238,10:47:17 AM,3:47:17 PM,10,6365.03,0.07,1,1,0,0,3,5,104769.9,3.976922601
4239,10:47:24 AM,3:47:24 PM,8,1750.87,0.02,3,0,0,0,1,4,104769.9,1.093958961
4240,10:47:30 AM,3:47:30 PM,9,2880.04,0.03,5,1,0,0,1,2,104769.9,1.799471185
4241,10:47:36 AM,3:47:36 PM,14,3381.73,0.04,6,0,0,0,6,2,104769.9,2.112932625
4242,10:47:43 AM,3:47:43 PM,6,2502.44,0.03,1,1,0,0,2,2,104769.9,1.563545281
4243,10:47:49 AM,3:47:49 PM,9,3812.57,0.04,4,1,0,0,1,3,104769.9,2.382124968
4244,10:47:55 AM,3:47:55 PM,22,8895.26,0.09,11,1,0,0,5,5,104769.9,5.557827467
4245,10:48:01 AM,3:48:01 PM,12,6744.91,0.07,3,2,0,0,3,4,104769.9,4.214268844
4246,10:48:08 AM,3:48:08 PM,11,3038.65,0.03,3,0,0,1,1,6,104769.9,1.898570738
4247,10:48:14 AM,3:48:14 PM,8,1473.40,0.02,3,0,0,0,2,3,104769.9,0.920591678
4248,10:48:20 AM,3:48:20 PM,11,3072.52,0.03,3,0,0,0,4,4,104769.9,1.91973302
4249,10:48:26 AM,3:48:26 PM,15,6327.39,0.07,4,2,0,0,2,7,104769.9,3.953399973
4250,10:48:33 AM,3:48:33 PM,10,3022.27,0.03,3,0,0,0,1,6,104769.9,1.888338721
4251,10:48:39 AM,3:48:39 PM,10,7298.77,0.08,3,1,0,0,1,5,104769.9,4.560324919
4252,10:48:45 AM,3:48:45 PM,9,3182.40,0.03,2,1,0,0,2,4,104769.9,1.988385306
4253,10:48:52 AM,3:48:52 PM,6,1717.64,0.02,2,0,0,0,1,3,104769.9,1.073195124
4254,10:48:58 AM,3:48:58 PM,11,6128.88,0.06,6,0,0,0,1,4,104769.9,3.829371186
4255,10:49:04 AM,3:49:04 PM,7,4806.54,0.05,3,1,0,0,1,2,104769.9,3.003162206
4256,10:49:10 AM,3:49:10 PM,12,6556.76,0.07,6,1,0,0,2,3,104769.9,4.096713665
4257,10:49:17 AM,3:49:17 PM,10,2613.80,0.03,2,0,0,0,5,3,104769.9,1.633119935
4258,10:49:23 AM,3:49:23 PM,7,3904.35,0.04,4,2,0,0,1,0,104769.9,2.43946913
4259,10:49:29 AM,3:49:29 PM,14,5324.96,0.06,4,0,0,0,3,7,104769.9,3.327077496
4260,10:49:35 AM,3:49:35 PM,14,6789.27,0.07,6,1,0,0,3,4,104769.9,4.241986466
4261,10:49:42 AM,3:49:42 PM,9,7628.90,0.08,2,3,0,0,2,2,104769.9,4.766594672
4262,10:49:48 AM,3:49:48 PM,10,2306.01,0.02,5,0,0,0,2,3,104769.9,1.440815924
4263,10:49:54 AM,3:49:54 PM,7,7519.94,0.08,0,1,0,1,0,5,104769.9,4.698518357
4264,10:50:00 AM,3:50:00 PM,8,9959.36,0.10,2,3,0,0,1,2,104769.9,6.222681835
4265,10:50:07 AM,3:50:07 PM,6,1667.18,0.02,1,0,0,0,1,4,104769.9,1.041669664
4266,10:50:13 AM,3:50:13 PM,9,808.76,0.01,7,0,0,0,0,2,104769.9,0.505321878
4267,10:50:19 AM,3:50:19 PM,8,2886.79,0.03,3,1,0,0,1,3,104769.9,1.803690475
4268,10:50:26 AM,3:50:26 PM,11,8247.40,0.09,3,3,0,0,1,4,104769.9,5.153041099
4269,10:50:32 AM,3:50:32 PM,7,2645.15,0.03,2,1,0,0,1,3,104769.9,1.652712548
4270,10:50:38 AM,3:50:38 PM,8,8697.85,0.09,2,2,1,0,3,0,104769.9,5.434486557
4271,10:50:44 AM,3:50:44 PM,14,4069.10,0.04,4,2,0,0,1,7,104769.9,2.542403448
4272,10:50:51 AM,3:50:51 PM,7,6147.34,0.06,3,2,0,0,2,0,104769.9,3.840907112
4273,10:50:57 AM,3:50:57 PM,5,1382.03,0.01,1,1,0,0,0,3,104769.9,0.863503082
4274,10:51:03 AM,3:51:03 PM,20,87609.26,0.91,10,2,0,2,1,5,104769.9,54.73894135
4275,10:51:10 AM,3:51:10 PM,13,6718.96,0.07,4,3,0,0,4,2,104769.9,4.198060933
4276,10:51:16 AM,3:51:16 PM,5,1157.51,0.01,2,0,0,0,1,2,104769.9,0.723223289
4277,10:51:22 AM,3:51:22 PM,13,6537.77,0.07,4,2,0,0,5,2,104769.9,4.084851604
4278,10:51:28 AM,3:51:28 PM,9,5175.18,0.05,2,2,0,0,1,4,104769.9,3.233489197
4279,10:51:35 AM,3:51:35 PM,5,1465.18,0.02,0,0,0,0,1,4,104769.9,0.915455517
4280,10:51:41 AM,3:51:41 PM,9,5511.48,0.06,1,1,0,0,6,1,104769.9,3.443616753
4281,10:51:47 AM,3:51:47 PM,8,14485.73,0.15,1,2,0,0,2,3,104769.9,9.050795567
4282,10:51:53 AM,3:51:53 PM,9,6556.72,0.07,2,1,0,0,4,2,104769.9,4.096692106
4283,10:52:00 AM,3:52:00 PM,11,4516.64,0.05,4,2,0,1,1,3,104769.9,2.822028703
4284,10:52:06 AM,3:52:06 PM,4,1154.35,0.01,1,0,0,0,1,2,104769.9,0.721247501
4285,10:52:12 AM,3:52:12 PM,8,1853.14,0.02,2,1,0,0,1,4,104769.9,1.157853828
4286,10:52:19 AM,3:52:19 PM,10,3263.71,0.03,4,1,0,0,2,3,104769.9,2.039193323
4287,10:52:25 AM,3:52:25 PM,6,1037.27,0.01,3,0,0,0,0,3,104769.9,0.648092247
4288,10:52:31 AM,3:52:31 PM,11,2812.23,0.03,6,1,0,0,2,2,104769.9,1.75710138
4289,10:52:37 AM,3:52:37 PM,8,3520.05,0.04,2,1,0,0,2,3,104769.9,2.199356456
4290,10:52:44 AM,3:52:44 PM,14,3543.07,0.04,3,1,0,0,2,8,104769.9,2.2137396
4291,10:52:50 AM,3:52:50 PM,10,1892.47,0.02,5,0,0,0,0,5,104769.9,1.182427383
4292,10:52:56 AM,3:52:56 PM,12,6600.44,0.07,1,1,0,0,5,5,104769.9,4.124006933
4293,10:53:02 AM,3:53:02 PM,13,4735.53,0.05,3,1,0,0,4,5,104769.9,2.958796697
4294,10:53:09 AM,3:53:09 PM,2,640.68,0.01,1,0,0,0,1,0,104769.9,0.400301056
4295,10:53:15 AM,3:53:15 PM,8,7345.87,0.08,2,2,0,0,0,4,104769.9,4.589758879
4296,10:53:21 AM,3:53:21 PM,15,8657.91,0.09,4,4,0,0,2,5,104769.9,5.409526433
4297,10:53:28 AM,3:53:28 PM,14,5415.47,0.06,3,1,0,0,4,6,104769.9,3.383626298
4298,10:53:34 AM,3:53:34 PM,10,3426.42,0.04,5,1,0,0,1,3,104769.9,2.140856208
4299,10:53:40 AM,3:53:40 PM,7,1805.75,0.02,3,0,0,0,2,2,104769.9,1.128243746
4300,10:53:46 AM,3:53:46 PM,14,3854.50,0.04,4,0,0,0,7,3,104769.9,2.40832277
4301,10:53:53 AM,3:53:53 PM,12,5349.38,0.06,1,0,0,0,3,8,104769.9,3.342336549
4302,10:53:59 AM,3:53:59 PM,11,5449.39,0.06,3,1,0,0,1,6,104769.9,3.404821973
4303,10:54:05 AM,3:54:05 PM,9,1870.66,0.02,2,0,0,0,2,5,104769.9,1.168804946
4304,10:54:11 AM,3:54:11 PM,12,5330.22,0.06,3,0,0,0,2,7,104769.9,3.330364018
4305,10:54:18 AM,3:54:18 PM,7,5497.15,0.06,2,0,0,0,0,5,104769.9,3.434658612
4306,10:54:24 AM,3:54:24 PM,5,1510.38,0.02,1,0,0,0,2,2,104769.9,0.943697124
4307,10:54:30 AM,3:54:30 PM,8,6966.73,0.07,3,1,0,0,1,3,104769.9,4.352869539
4308,10:54:37 AM,3:54:37 PM,5,3137.85,0.03,2,1,0,0,0,2,104769.9,1.960549807
4309,10:54:43 AM,3:54:43 PM,13,5593.09,0.06,1,2,0,0,4,6,104769.9,3.494606759
4310,10:54:49 AM,3:54:49 PM,5,1826.77,0.02,2,0,0,0,1,2,104769.9,1.141380675
4311,10:54:55 AM,3:54:55 PM,8,1803.99,0.02,3,0,0,0,0,5,104769.9,1.127148093
4312,10:55:02 AM,3:55:02 PM,9,3069.53,0.03,4,0,0,0,3,2,104769.9,1.917863531
4313,10:55:08 AM,3:55:08 PM,9,3768.78,0.04,1,3,0,0,2,3,104769.9,2.35476063
4314,10:55:14 AM,3:55:14 PM,7,2385.34,0.02,1,0,0,0,3,3,104769.9,1.490377725
4315,10:55:20 AM,3:55:20 PM,7,2151.25,0.02,1,0,0,0,2,4,104769.9,1.344120033
4316,10:55:27 AM,3:55:27 PM,5,1412.69,0.01,1,0,0,1,1,2,104769.9,0.882657651
4317,10:55:33 AM,3:55:33 PM,6,1434.23,0.01,1,0,0,0,0,5,104769.9,0.896116272
4318,10:55:39 AM,3:55:39 PM,13,5206.56,0.05,4,1,0,0,5,3,104769.9,3.25309784
4319,10:55:46 AM,3:55:46 PM,12,9199.68,0.10,3,1,0,0,3,5,104769.9,5.748032239
4320,10:55:52 AM,3:55:52 PM,6,3513.77,0.04,1,0,0,0,2,3,104769.9,2.195430743
4321,10:55:58 AM,3:55:58 PM,12,5367.91,0.06,4,1,0,0,7,0,104769.9,3.353913041
4322,10:56:04 AM,3:56:04 PM,12,9674.77,0.10,2,1,0,0,3,6,104769.9,6.044868951
4323,10:56:11 AM,3:56:11 PM,8,2454.65,0.03,3,1,0,0,0,4,104769.9,1.533686569
4324,10:56:17 AM,3:56:17 PM,4,1215.49,0.01,0,0,0,0,0,4,104769.9,0.759446319
4325,10:56:23 AM,3:56:23 PM,8,3623.51,0.04,0,0,0,0,3,5,104769.9,2.2639947
4326,10:56:29 AM,3:56:29 PM,9,5179.77,0.05,2,4,0,0,2,1,104769.9,3.236357113
4327,10:56:36 AM,3:56:36 PM,20,10603.14,0.11,5,0,0,0,3,12,104769.9,6.624925825
4328,10:56:42 AM,3:56:42 PM,12,5113.55,0.05,2,1,0,1,2,6,104769.9,3.194982716
4329,10:56:48 AM,3:56:48 PM,12,3146.31,0.03,8,1,0,0,0,3,104769.9,1.965837078
4330,10:56:55 AM,3:56:55 PM,9,1321.18,0.01,6,0,0,0,2,1,104769.9,0.825484519
4331,10:57:01 AM,3:57:01 PM,4,4430.09,0.05,2,1,0,0,1,0,104769.9,2.767955964
4332,10:57:07 AM,3:57:07 PM,5,1654.92,0.02,2,1,0,0,0,2,104769.9,1.034009735
4333,10:57:13 AM,3:57:13 PM,9,5500.03,0.06,3,1,0,0,4,1,104769.9,3.43646264
4334,10:57:20 AM,3:57:20 PM,8,2692.41,0.03,2,0,0,0,4,2,104769.9,1.682238493
4335,10:57:26 AM,3:57:26 PM,2,931.00,0.01,1,0,0,0,0,1,104769.9,0.581693504
4336,10:57:32 AM,3:57:32 PM,8,2841.39,0.03,3,1,0,0,0,4,104769.9,1.775322212
4337,10:57:38 AM,3:57:38 PM,9,4262.02,0.04,3,1,0,0,2,3,104769.9,2.662940167
4338,10:57:45 AM,3:57:45 PM,8,2194.11,0.02,3,1,0,0,3,1,104769.9,1.370894107
4339,10:57:51 AM,3:57:51 PM,8,1900.70,0.02,3,0,0,0,2,3,104769.9,1.187574524
4340,10:57:57 AM,3:57:57 PM,7,8621.54,0.09,2,2,0,0,0,3,104769.9,5.386803998
4341,10:58:03 AM,3:58:03 PM,7,2883.12,0.03,4,1,0,0,1,1,104769.9,1.801393448
4342,10:58:10 AM,3:58:10 PM,2,633.98,0.01,1,0,0,0,1,0,104769.9,0.396118357
4343,10:58:16 AM,3:58:16 PM,10,9399.99,0.10,3,2,0,0,1,4,104769.9,5.87318544
4344,10:58:22 AM,3:58:22 PM,14,10044.35,0.10,2,0,0,0,5,7,104769.9,6.275786539
4345,10:58:29 AM,3:58:29 PM,7,2634.60,0.03,4,0,0,0,1,2,104769.9,1.646118725
4346,10:58:35 AM,3:58:35 PM,9,2239.31,0.02,0,0,0,0,2,7,104769.9,1.399140751
4347,10:58:41 AM,3:58:41 PM,11,3056.68,0.03,3,0,0,0,3,5,104769.9,1.909834566
4348,10:58:47 AM,3:58:47 PM,10,4980.56,0.05,3,0,1,0,4,2,104769.9,3.111891049
4349,10:58:54 AM,3:58:54 PM,8,4447.01,0.05,2,1,0,0,2,3,104769.9,2.778526417
4350,10:59:00 AM,3:59:00 PM,11,12291.64,0.13,1,2,0,0,2,6,104769.9,7.679913729
4351,10:59:06 AM,3:59:06 PM,4,2077.56,0.02,2,0,0,0,1,1,104769.9,1.298073994
4352,10:59:12 AM,3:59:12 PM,7,2413.49,0.03,0,1,0,0,3,3,104769.9,1.507968701
4353,10:59:19 AM,3:59:19 PM,17,5580.98,0.06,5,1,0,0,5,6,104769.9,3.487041831
4354,10:59:25 AM,3:59:25 PM,31,173182.66,1.80,9,5,0,0,6,11,104769.9,108.2058569
4355,10:59:31 AM,3:59:31 PM,8,6913.29,0.07,2,1,0,0,0,5,104769.9,4.3194738
4356,10:59:38 AM,3:59:38 PM,8,7224.94,0.08,1,0,0,0,1,6,104769.9,4.514200863
4357,10:59:44 AM,3:59:44 PM,11,2677.95,0.03,5,1,0,0,3,2,104769.9,1.673204797
4358,10:59:50 AM,3:59:50 PM,8,33393.68,0.35,2,1,0,0,3,2,104769.9,20.86462907
4359,10:59:57 AM,3:59:57 PM,17,5219.25,0.05,1,0,0,0,5,11,104769.9,3.261027993
4360,11:00:03 AM,4:00:03 PM,8,4283.20,0.04,5,1,0,0,0,2,104769.9,2.676177378
4361,11:00:09 AM,4:00:09 PM,12,3089.53,0.03,5,0,0,0,6,1,104769.9,1.930359388
4362,11:00:15 AM,4:00:15 PM,9,2996.87,0.03,5,0,0,0,3,1,104769.9,1.872470356
4363,11:00:22 AM,4:00:22 PM,10,22406.73,0.23,3,2,0,0,3,2,104769.9,13.99989509
4364,11:00:28 AM,4:00:28 PM,6,3554.88,0.04,1,0,0,0,2,3,104769.9,2.221116544
4365,11:00:34 AM,4:00:34 PM,7,1726.81,0.02,1,0,0,0,2,4,104769.9,1.078922847
4366,11:00:40 AM,4:00:40 PM,10,3171.41,0.03,3,0,0,0,4,3,104769.9,1.981522017
4367,11:00:47 AM,4:00:47 PM,10,11754.15,0.12,2,2,0,0,3,3,104769.9,7.344085232
4368,11:00:53 AM,4:00:53 PM,11,8287.35,0.09,0,4,0,0,2,5,104769.9,5.178002663
4369,11:00:59 AM,4:00:59 PM,13,4321.06,0.04,6,0,0,0,3,4,104769.9,2.699829624
4370,11:01:06 AM,4:01:06 PM,7,1947.80,0.02,1,0,0,0,1,5,104769.9,1.21700295
4371,11:01:12 AM,4:01:12 PM,9,2924.79,0.03,1,1,0,0,6,1,104769.9,1.827430391
4372,11:01:18 AM,4:01:18 PM,8,2508.16,0.03,3,0,0,0,1,4,104769.9,1.567118424
4373,11:01:24 AM,4:01:24 PM,8,3293.91,0.03,2,1,0,0,2,3,104769.9,2.058058943
4374,11:01:31 AM,4:01:31 PM,9,3017.16,0.03,3,0,0,0,2,4,104769.9,1.885144283
4375,11:01:37 AM,4:01:37 PM,2,4305.70,0.04,0,1,0,0,0,1,104769.9,2.690231945
4376,11:01:43 AM,4:01:43 PM,13,10657.57,0.11,4,1,0,0,2,6,104769.9,6.65893225
4377,11:01:50 AM,4:01:50 PM,2,578.30,0.01,0,0,0,0,1,1,104769.9,0.361324581
4378,11:01:56 AM,4:01:56 PM,11,3127.71,0.03,2,1,0,0,1,7,104769.9,1.954215433
4379,11:02:02 AM,4:02:02 PM,14,18014.14,0.19,2,2,0,0,2,8,104769.9,11.25537576
4380,11:02:08 AM,4:02:08 PM,6,935.63,0.01,4,0,0,0,1,1,104769.9,0.584588965
4381,11:02:15 AM,4:02:15 PM,9,2407.76,0.03,3,1,0,0,2,3,104769.9,1.504384327
4382,11:02:21 AM,4:02:21 PM,10,2563.25,0.03,5,0,0,0,3,2,104769.9,1.601536382
4383,11:02:27 AM,4:02:27 PM,10,3403.16,0.04,3,1,0,0,1,5,104769.9,2.126317532
4384,11:02:33 AM,4:02:33 PM,5,3454.43,0.04,2,1,0,0,0,2,104769.9,2.158355074
4385,11:02:40 AM,4:02:40 PM,9,2840.57,0.03,1,0,0,0,2,6,104769.9,1.774812738
4386,11:02:46 AM,4:02:46 PM,11,10001.49,0.10,3,1,0,0,2,5,104769.9,6.249010412
4387,11:02:52 AM,4:02:52 PM,7,4390.27,0.05,1,1,0,0,2,3,104769.9,2.743071552
4388,11:02:59 AM,4:02:59 PM,13,5357.81,0.06,5,0,0,0,1,7,104769.9,3.347600771
4389,11:03:05 AM,4:03:05 PM,6,2664.04,0.03,0,0,0,0,1,5,104769.9,1.664513758
4390,11:03:11 AM,4:03:11 PM,9,2355.84,0.02,3,0,0,0,2,4,104769.9,1.471945806
4391,11:03:17 AM,4:03:17 PM,10,2523.27,0.03,2,0,0,0,1,7,104769.9,1.576559997
4392,11:03:24 AM,4:03:24 PM,7,1700.07,0.02,4,0,0,0,0,3,104769.9,1.062214633
4393,11:03:30 AM,4:03:30 PM,2,1460.41,0.02,0,1,0,0,1,0,104769.9,0.912477662
4394,11:03:36 AM,4:03:36 PM,9,2573.15,0.03,4,1,0,0,1,3,104769.9,1.607722926
4395,11:03:42 AM,4:03:42 PM,7,1570.97,0.02,4,0,0,0,0,3,104769.9,0.981553641
4396,11:03:49 AM,4:03:49 PM,14,3699.31,0.04,7,1,0,0,2,4,104769.9,2.311355738
4397,11:03:55 AM,4:03:55 PM,9,5206.89,0.05,1,4,0,0,2,2,104769.9,3.253305398
4398,11:04:01 AM,4:04:01 PM,9,4713.76,0.05,3,1,0,0,0,5,104769.9,2.945191586
4399,11:04:08 AM,4:04:08 PM,8,6028.58,0.06,1,2,0,0,1,4,104769.9,3.76670556
4400,11:04:14 AM,4:04:14 PM,13,28777.09,0.30,5,2,0,0,2,4,104769.9,17.98014834
4401,11:04:20 AM,4:04:20 PM,14,5082.03,0.05,4,1,0,0,0,9,104769.9,3.175290886
4402,11:04:26 AM,4:04:26 PM,5,2333.84,0.02,1,0,0,0,3,1,104769.9,1.458200362
4403,11:04:33 AM,4:04:33 PM,9,1843.00,0.02,5,0,0,0,3,1,104769.9,1.151521282
4404,11:04:39 AM,4:04:39 PM,3,953.08,0.01,1,0,0,0,1,1,104769.9,0.595491267
4405,11:04:45 AM,4:04:45 PM,16,6824.75,0.07,3,1,0,0,5,7,104769.9,4.264156952
4406,11:04:51 AM,4:04:51 PM,5,2284.09,0.02,2,0,0,0,1,2,104769.9,1.427120008
4407,11:04:58 AM,4:04:58 PM,14,4654.50,0.05,5,2,0,0,5,2,104769.9,2.908166675
4408,11:05:04 AM,4:05:04 PM,13,4922.23,0.05,4,3,0,0,1,5,104769.9,3.075445525
4409,11:05:10 AM,4:05:10 PM,6,1454.82,0.02,1,0,0,0,3,2,104769.9,0.908980516
4410,11:05:16 AM,4:05:16 PM,14,27963.61,0.29,4,1,1,0,7,1,104769.9,17.47188161
4411,11:05:23 AM,4:05:23 PM,8,2103.53,0.02,2,0,0,0,3,3,104769.9,1.31429873
4412,11:05:29 AM,4:05:29 PM,6,3282.96,0.03,3,1,0,0,1,1,104769.9,2.051219325
4413,11:05:35 AM,4:05:35 PM,6,3942.01,0.04,1,2,0,0,2,1,104769.9,2.463000016
4414,11:05:42 AM,4:05:42 PM,8,5385.57,0.06,3,0,0,0,3,2,104769.9,3.364946648
4415,11:05:48 AM,4:05:48 PM,8,4086.08,0.04,2,1,0,0,0,5,104769.9,2.553011167
4416,11:05:54 AM,4:05:54 PM,10,2257.46,0.02,1,1,0,0,3,5,104769.9,1.410476879
4417,11:06:00 AM,4:06:00 PM,9,4812.43,0.05,1,1,0,0,3,4,104769.9,3.006842581
4418,11:06:07 AM,4:06:07 PM,7,1661.19,0.02,2,0,0,0,1,4,104769.9,1.037926711
4419,11:06:13 AM,4:06:13 PM,10,4221.20,0.04,3,2,0,0,1,4,104769.9,2.637438136
4420,11:06:19 AM,4:06:19 PM,7,5598.02,0.06,2,2,0,0,2,1,104769.9,3.497683271
4421,11:06:25 AM,4:06:25 PM,15,6305.02,0.07,4,1,0,0,2,8,104769.9,3.939427304
4422,11:06:32 AM,4:06:32 PM,10,8233.71,0.09,2,1,0,0,2,5,104769.9,5.144484952
4423,11:06:38 AM,4:06:38 PM,11,2686.27,0.03,4,0,0,0,3,4,104769.9,1.678405032
4424,11:06:44 AM,4:06:44 PM,7,2179.14,0.02,1,1,0,0,1,4,104769.9,1.361544291
4425,11:06:51 AM,4:06:51 PM,5,1225.72,0.01,2,0,0,0,3,0,104769.9,0.765837362
4426,11:06:57 AM,4:06:57 PM,7,3096.76,0.03,1,1,0,0,2,3,104769.9,1.934880266
4427,11:07:03 AM,4:07:03 PM,5,3999.94,0.04,1,2,0,0,1,1,104769.9,2.499194652
4428,11:07:09 AM,4:07:09 PM,10,3119.22,0.03,2,0,0,0,3,5,104769.9,1.948910361
4429,11:07:16 AM,4:07:16 PM,8,3478.75,0.04,1,0,0,0,2,5,104769.9,2.173551846
4430,11:07:22 AM,4:07:22 PM,12,6437.84,0.07,3,2,0,0,2,5,104769.9,4.022409218
4431,11:07:28 AM,4:07:28 PM,6,6620.81,0.07,1,3,0,0,0,2,104769.9,4.136733125
4432,11:07:34 AM,4:07:34 PM,9,2922.18,0.03,3,1,0,0,2,3,104769.9,1.825797877
4433,11:07:41 AM,4:07:41 PM,9,4292.39,0.04,1,2,0,0,4,2,104769.9,2.68192056
4434,11:07:47 AM,4:07:47 PM,7,1688.18,0.02,2,0,0,0,2,3,104769.9,1.05478873
4435,11:07:53 AM,4:07:53 PM,6,1259.39,0.01,2,0,0,0,1,3,104769.9,0.786879025
4436,11:08:00 AM,4:08:00 PM,10,2974.17,0.03,3,0,0,0,2,5,104769.9,1.858283605
4437,11:08:06 AM,4:08:06 PM,11,3940.95,0.04,3,1,0,0,1,6,104769.9,2.462336749
4438,11:08:12 AM,4:08:12 PM,4,2098.15,0.02,0,0,0,0,1,3,104769.9,1.310942563
4439,11:08:18 AM,4:08:18 PM,15,5016.96,0.05,6,1,0,0,3,5,104769.9,3.134632969
4440,11:08:25 AM,4:08:25 PM,11,4203.83,0.04,2,1,0,0,3,5,104769.9,2.626585219
4441,11:08:31 AM,4:08:31 PM,9,2540.68,0.03,2,1,0,0,1,5,104769.9,1.5874347
4442,11:08:37 AM,4:08:37 PM,9,5937.79,0.06,1,4,0,0,2,2,104769.9,3.709974537
4443,11:08:43 AM,4:08:43 PM,3,698.54,0.01,1,0,0,0,1,1,104769.9,0.436453803
4444,11:08:50 AM,4:08:50 PM,5,1727.19,0.02,1,1,0,0,0,3,104769.9,1.079164042
4445,11:08:56 AM,4:08:56 PM,7,3575.20,0.04,2,0,0,0,2,3,104769.9,2.233810224
4446,11:09:02 AM,4:09:02 PM,5,2561.75,0.03,1,1,0,0,1,2,104769.9,1.600602998
4447,11:09:09 AM,4:09:09 PM,4,2707.42,0.03,0,0,0,0,0,4,104769.9,1.69161739
4448,11:09:15 AM,4:09:15 PM,9,3678.94,0.04,2,0,0,0,2,5,104769.9,2.298629503
4449,11:09:21 AM,4:09:21 PM,15,9122.48,0.09,5,1,0,1,2,6,104769.9,5.699795623
4450,11:09:27 AM,4:09:27 PM,6,871.93,0.01,3,0,0,0,1,2,104769.9,0.544790603
4451,11:09:34 AM,4:09:34 PM,10,4712.66,0.05,2,2,0,0,3,3,104769.9,2.944504867
4452,11:09:40 AM,4:09:40 PM,4,3913.10,0.04,1,2,0,0,1,0,104769.9,2.444937104
4453,11:09:46 AM,4:09:46 PM,12,3091.44,0.03,5,0,0,0,1,6,104769.9,1.931552775
4454,11:09:52 AM,4:09:52 PM,5,1373.30,0.01,1,0,0,0,2,2,104769.9,0.858051513
4455,11:09:59 AM,4:09:59 PM,10,6498.77,0.07,2,1,0,0,3,4,104769.9,4.060479231
4456,11:10:05 AM,4:10:05 PM,9,3308.15,0.03,1,0,0,0,1,7,104769.9,2.066955471
4457,11:10:11 AM,4:10:11 PM,7,1862.86,0.02,3,0,0,0,1,3,104769.9,1.163929782
4458,11:10:18 AM,4:10:18 PM,6,3022.88,0.03,2,0,0,0,0,4,104769.9,1.888718536
4459,11:10:24 AM,4:10:24 PM,8,4979.63,0.05,0,1,0,0,3,4,104769.9,3.111312772
4460,11:10:30 AM,4:10:30 PM,6,2825.20,0.03,1,1,0,0,1,3,104769.9,1.765204937
4461,11:10:36 AM,4:10:36 PM,4,1032.64,0.01,0,0,0,0,2,2,104769.9,0.645198307
4462,11:10:43 AM,4:10:43 PM,10,3100.77,0.03,4,1,0,0,0,5,104769.9,1.937385268
4463,11:10:49 AM,4:10:49 PM,10,4604.40,0.05,4,1,0,0,1,4,104769.9,2.876867361
4464,11:10:55 AM,4:10:55 PM,8,44287.96,0.46,1,1,1,0,2,3,104769.9,27.67145705
4465,11:11:01 AM,4:11:01 PM,5,2714.32,0.03,2,0,0,0,2,1,104769.9,1.695929559
4466,11:11:08 AM,4:11:08 PM,6,3049.87,0.03,1,0,0,0,1,4,104769.9,1.905581521
4467,11:11:14 AM,4:11:14 PM,8,2486.67,0.03,3,0,0,0,2,3,104769.9,1.553691415
4468,11:11:20 AM,4:11:20 PM,9,3195.22,0.03,2,0,0,0,1,6,104769.9,1.99639878
4469,11:11:26 AM,4:11:26 PM,5,2406.93,0.03,0,1,0,0,2,2,104769.9,1.503870088
4470,11:11:33 AM,4:11:33 PM,4,1332.50,0.01,2,0,0,1,1,0,104769.9,0.83255644
4471,11:11:39 AM,4:11:39 PM,9,3009.02,0.03,4,0,0,0,3,2,104769.9,1.880058392
4472,11:11:45 AM,4:11:45 PM,5,580.67,0.01,4,0,0,0,1,0,104769.9,0.362809459
4473,11:11:52 AM,4:11:52 PM,9,7601.32,0.08,0,0,0,0,4,5,104769.9,4.749363415
4474,11:11:58 AM,4:11:58 PM,8,1127.82,0.01,4,0,0,0,2,2,104769.9,0.704670922
4475,11:12:04 AM,4:12:04 PM,5,6243.75,0.07,0,1,0,0,2,2,104769.9,3.901143886
4476,11:12:10 AM,4:12:10 PM,4,4785.55,0.05,0,1,0,0,1,2,104769.9,2.990049346
4477,11:12:17 AM,4:12:17 PM,8,8070.11,0.08,1,2,0,0,3,2,104769.9,5.042267395
4478,11:12:23 AM,4:12:23 PM,9,11812.89,0.12,3,1,0,0,3,2,104769.9,7.380785276
4479,11:12:29 AM,4:12:29 PM,28,9241.49,0.10,17,2,0,0,3,6,104769.9,5.774156728
